"business_id","score","date","type"
64004,"96","20161230","routine"
64008,"96","20180328","routine"
64008,"100","20170303","routine"
64008,"90","20161230","routine"
64021,"79","20180502","routine"
64057,"92","20180618","routine"
64057,"100","20151020","routine"
64067,"88","20171205","routine"
64076,"94","20180710","routine"
64076,"86","20171106","routine"
64076,"88","20161205","routine"
64076,"84","20160412","routine"
64092,"100","20161012","routine"
64092,"96","20180425","routine"
64101,"100","20161024","routine"
64101,"98","20151030","routine"
64101,"96","20180725","routine"
64116,"88","20161027","routine"
64116,"96","20160324","routine"
64116,"88","20180110","routine"
64116,"92","20170626","routine"
64116,"94","20150803","routine"
64141,"90","20160427","routine"
64141,"90","20180307","routine"
64141,"90","20170906","routine"
64141,"90","20161024","routine"
64154,"82","20150827","routine"
64154,"81","20160927","routine"
64154,"86","20171109","routine"
64161,"70","20170623","routine"
64161,"96","20180416","routine"
64161,"90","20171016","routine"
64161,"81","20160229","routine"
64161,"82","20150904","routine"
64176,"83","20180725","routine"
64176,"69","20170713","routine"
64176,"80","20160419","routine"
64195,"90","20161024","routine"
64195,"86","20170104","routine"
64195,"96","20180124","routine"
64195,"88","20150930","routine"
64213,"90","20150820","routine"
64213,"92","20170113","routine"
64231,"87","20170425","routine"
64231,"79","20160726","routine"
64236,"84","20150916","routine"
64236,"88","20170725","routine"
64236,"90","20161025","routine"
64308,"90","20170804","routine"
64308,"85","20180501","routine"
64308,"83","20160726","routine"
64319,"100","20160219","routine"
64338,"90","20180103","routine"
64338,"94","20160718","routine"
64346,"94","20170216","routine"
64346,"87","20160602","routine"
64346,"73","20180615","routine"
64351,"100","20180724","routine"
64351,"92","20170706","routine"
64351,"100","20160613","routine"
64354,"83","20160112","routine"
64354,"100","20170111","routine"
64361,"100","20180125","routine"
64361,"92","20160222","routine"
64361,"92","20161006","routine"
64377,"94","20160922","routine"
64379,"92","20170906","routine"
64379,"96","20180307","routine"
64379,"90","20161024","routine"
64379,"96","20160427","routine"
64379,"94","20151222","routine"
64380,"86","20160414","routine"
64380,"83","20180606","routine"
64380,"88","20170706","routine"
64384,"96","20160629","routine"
64384,"96","20180205","routine"
64416,"90","20171207","routine"
64416,"90","20161129","routine"
64416,"90","20160610","routine"
64420,"94","20170126","routine"
64420,"96","20180201","routine"
64437,"100","20160710","routine"
64454,"94","20161214","routine"
64466,"85","20160708","routine"
64466,"86","20150903","routine"
64466,"86","20180208","routine"
64484,"94","20180614","routine"
64484,"85","20171027","routine"
64490,"100","20160703","routine"
64492,"96","20160715","routine"
64492,"96","20160606","routine"
64496,"98","20170111","routine"
64501,"96","20151204","routine"
64501,"79","20171116","routine"
64501,"89","20160831","routine"
64501,"89","20170501","routine"
64502,"90","20160317","routine"
64502,"96","20170518","routine"
64502,"96","20180504","routine"
64502,"92","20160930","routine"
64513,"94","20170217","routine"
64513,"92","20160518","routine"
64513,"92","20180228","routine"
64524,"96","20160630","routine"
64524,"86","20180315","routine"
64525,"76","20171010","routine"
64549,"88","20160525","routine"
64549,"64","20170821","routine"
64549,"86","20161212","routine"
64612,"80","20180226","routine"
64612,"84","20160825","routine"
64612,"77","20170808","routine"
64630,"76","20151112","routine"
64636,"88","20171031","routine"
64653,"90","20171129","routine"
64653,"88","20160601","routine"
64660,"94","20151210","routine"
64660,"87","20170222","routine"
64667,"94","20180504","routine"
64667,"91","20170706","routine"
64682,"86","20160129","routine"
64682,"90","20171212","routine"
64717,"98","20151019","routine"
64717,"92","20180228","routine"
64723,"90","20170610","routine"
64745,"90","20180518","routine"
64745,"88","20170106","routine"
64745,"96","20150806","routine"
64787,"86","20170127","routine"
64787,"87","20180309","routine"
64790,"94","20171017","routine"
64790,"86","20160719","routine"
64805,"86","20180330","routine"
64805,"94","20170105","routine"
64805,"88","20160412","routine"
64814,"82","20170509","routine"
64814,"72","20160224","routine"
64814,"76","20180703","routine"
64814,"78","20160801","routine"
64835,"72","20150922","routine"
64835,"86","20171211","routine"
64835,"84","20161024","routine"
64843,"88","20180502","routine"
64843,"87","20161024","routine"
64843,"79","20150818","routine"
64846,"84","20170728","routine"
64846,"100","20160622","routine"
64846,"94","20180605","routine"
64859,"96","20150924","routine"
64859,"96","20161013","routine"
64859,"91","20150924","routine"
64859,"94","20171012","routine"
64881,"88","20160217","routine"
64881,"94","20170224","routine"
64881,"90","20180205","routine"
64884,"90","20180607","routine"
64884,"94","20161028","routine"
64884,"90","20151215","routine"
64932,"84","20180321","routine"
64932,"76","20151022","routine"
64933,"85","20161114","routine"
64933,"85","20180516","routine"
64933,"100","20160203","routine"
64938,"79","20180227","routine"
64938,"98","20160129","routine"
64938,"84","20170125","routine"
64940,"92","20170315","routine"
64940,"98","20180125","routine"
64958,"90","20180612","routine"
65004,"98","20160517","routine"
65004,"98","20171115","routine"
65007,"90","20171102","routine"
65012,"90","20171107","routine"
65012,"86","20160802","routine"
65014,"77","20170522","routine"
65026,"98","20160331","routine"
65026,"87","20161109","routine"
65026,"87","20180509","routine"
65026,"92","20170621","routine"
65051,"93","20180627","routine"
65051,"93","20171205","routine"
65051,"87","20160621","routine"
65057,"86","20160603","routine"
65057,"92","20180530","routine"
65057,"80","20170705","routine"
65057,"92","20171221","routine"
65060,"94","20160603","routine"
65060,"98","20180312","routine"
65066,"72","20160810","routine"
65066,"71","20170712","routine"
65086,"86","20170228","routine"
65086,"86","20160712","routine"
65093,"100","20161009","routine"
65103,"92","20160527","routine"
65103,"94","20170222","routine"
65103,"87","20171024","routine"
65111,"84","20180306","routine"
65111,"86","20150803","routine"
65111,"94","20160203","routine"
65111,"86","20170810","routine"
65115,"93","20160406","routine"
65115,"89","20160927","routine"
65115,"83","20170530","routine"
65137,"88","20160810","routine"
65137,"81","20170802","routine"
65139,"72","20160728","routine"
65139,"86","20171127","routine"
65181,"89","20160722","routine"
65181,"86","20170808","routine"
65181,"96","20180322","routine"
65238,"89","20160606","routine"
65238,"87","20171107","routine"
65238,"92","20161206","routine"
65238,"86","20180710","routine"
65241,"89","20151215","routine"
65241,"88","20170202","routine"
65245,"94","20150916","routine"
65245,"94","20170110","routine"
65245,"90","20171213","routine"
65260,"94","20160614","routine"
65260,"94","20170227","routine"
65260,"92","20180319","routine"
65265,"96","20171109","routine"
65267,"92","20161206","routine"
65267,"92","20180523","routine"
65267,"94","20160122","routine"
65270,"94","20160603","routine"
65270,"93","20170215","routine"
65270,"96","20180516","routine"
65271,"89","20161005","routine"
65271,"94","20180516","routine"
65277,"100","20161220","routine"
65277,"100","20180627","routine"
65283,"94","20161222","routine"
65283,"90","20180302","routine"
65283,"89","20160609","routine"
65283,"94","20170831","routine"
65291,"100","20160413","routine"
65291,"100","20171102","routine"
65337,"88","20180718","routine"
65337,"78","20160511","routine"
65337,"81","20170425","routine"
65348,"86","20160921","routine"
65348,"70","20170627","routine"
65348,"84","20180611","routine"
65348,"76","20160210","routine"
65350,"86","20151109","routine"
65350,"84","20180305","routine"
65350,"88","20160927","routine"
65350,"88","20170307","routine"
65358,"93","20171121","routine"
65358,"96","20160803","routine"
65363,"98","20180627","routine"
65363,"100","20161220","routine"
65369,"100","20160322","routine"
65369,"100","20170710","routine"
65371,"85","20170824","routine"
65371,"89","20160819","routine"
65377,"88","20180627","routine"
65377,"100","20161220","routine"
65382,"90","20170927","routine"
65382,"87","20160921","routine"
65383,"88","20161107","routine"
65384,"92","20180627","routine"
65384,"96","20161220","routine"
65392,"94","20151021","routine"
65392,"100","20170207","routine"
65392,"94","20180508","routine"
65396,"87","20170106","routine"
65396,"92","20180620","routine"
65396,"89","20171030","routine"
65412,"88","20160919","routine"
65412,"90","20180322","routine"
65415,"92","20180206","routine"
65415,"90","20160511","routine"
65415,"94","20170821","routine"
65425,"87","20160126","routine"
65425,"100","20171121","routine"
65427,"92","20160823","routine"
65442,"80","20180110","routine"
65442,"72","20160705","routine"
65485,"91","20150902","routine"
65485,"92","20160924","routine"
65485,"90","20171215","routine"
65487,"93","20160923","routine"
65487,"90","20171107","routine"
65529,"90","20170227","routine"
65529,"86","20180417","routine"
65531,"92","20160810","routine"
65531,"96","20180226","routine"
65549,"98","20160224","routine"
65549,"92","20160901","routine"
65549,"96","20170518","routine"
65549,"93","20180619","routine"
65554,"94","20170823","routine"
65554,"92","20180305","routine"
65554,"96","20160308","routine"
65554,"87","20160826","routine"
65561,"81","20161006","routine"
65561,"86","20171130","routine"
65561,"68","20160419","routine"
65580,"86","20160511","routine"
65580,"83","20170918","routine"
65582,"84","20160815","routine"
65582,"84","20160112","routine"
65602,"100","20170322","routine"
65602,"98","20180403","routine"
65622,"92","20161128","routine"
65622,"100","20150923","routine"
65622,"96","20180117","routine"
65624,"92","20180103","routine"
65624,"92","20160525","routine"
65635,"71","20170913","routine"
65635,"78","20150824","routine"
65635,"78","20160824","routine"
65635,"71","20170912","routine"
65635,"100","20180705","routine"
65649,"90","20160601","routine"
65649,"88","20180315","routine"
65649,"90","20161206","routine"
65672,"94","20180226","routine"
65672,"94","20151222","routine"
65672,"98","20160422","routine"
65672,"92","20161018","routine"
65672,"88","20170828","routine"
65674,"75","20170119","routine"
65674,"75","20170127","routine"
65674,"75","20170126","routine"
65676,"98","20160623","routine"
65676,"88","20170808","routine"
65677,"90","20160505","routine"
65677,"87","20170419","routine"
65677,"92","20180622","routine"
65677,"92","20171204","routine"
65679,"79","20161214","routine"
65679,"82","20180517","routine"
65679,"76","20160627","routine"
65679,"81","20171204","routine"
65688,"100","20160505","routine"
65692,"94","20180511","routine"
65692,"96","20160204","routine"
65692,"98","20180426","routine"
65695,"90","20171101","routine"
65695,"84","20151030","routine"
65695,"77","20170112","routine"
65704,"100","20160622","routine"
65724,"100","20151016","routine"
65724,"96","20161108","routine"
65724,"100","20180111","routine"
65725,"100","20180111","routine"
65725,"92","20161108","routine"
65725,"100","20151016","routine"
65770,"90","20151013","routine"
65770,"96","20170125","routine"
65770,"90","20180626","routine"
65776,"100","20180501","routine"
65776,"92","20170126","routine"
65791,"86","20161110","routine"
65791,"87","20171204","routine"
65791,"88","20160427","routine"
65791,"89","20180627","routine"
